"PlateNumb","RouteUID","RouteName","SubRouteUID","SubRouteName","Direction","StopUID","StopName","StopSequence","DutyStatus","BusStatus","A2EventType","GPSTime","TripStartTime","TripStartTimeType"
"042-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15305","南京寧安街口",10,1,0,0,"2025-10-21T15:23:36+08:00","2025-10-21T15:08:12+08:00",1
"045-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15327","華中橋",32,1,0,1,"2025-10-21T15:23:12+08:00","2025-10-21T14:25:52+08:00",0
"047-U5","TPE19108","307西藏三民","TPE161408","307西藏往撫遠街",0,"TPE213043","聯合醫院和平院區",42,1,0,1,"2025-10-21T15:23:26+08:00","2025-10-21T14:00:53+08:00",0
"205-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15394","名來新城(中正路)",61,1,0,0,"2025-10-21T15:21:21+08:00","2025-10-21T13:42:19+08:00",0
"207-U5","TPE16111","307","TPE157463","307莒光往撫遠街",0,"TPE15205","捷運府中站(府中路)",11,1,0,0,"2025-10-21T15:23:13+08:00","2025-10-21T15:07:03+08:00",0
"208-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15303","南京公寓(捷運南京三民)",8,1,0,0,"2025-10-21T15:21:14+08:00","2025-10-21T15:10:03+08:00",0
"257-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE194689","臺北客運板橋前站(藝文)",62,2,NA,1,"2025-10-21T15:23:27+08:00","2025-10-21T13:24:13+08:00",0
"258-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15315","臺北車站(忠孝)",20,1,0,0,"2025-10-21T15:22:04+08:00","2025-10-21T14:50:56+08:00",0
"259-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15309","南京建國路口",14,1,0,1,"2025-10-21T15:21:44+08:00","2025-10-21T15:00:47+08:00",0
"261-U5","TPE16111","307","TPE157462","307莒光往板橋前站",1,"TPE15322","萬大路",27,1,0,1,"2025-10-21T15:23:17+08:00","2025-10-21T14:42:27+08:00",0
